Customer Name,Customer e-mail,Country,Gender,Age,Annual Salary,Credit Card Debt,Net Worth,Car Purchase Amount
Lisa Johnston,isanchez@example.net,India,1,40,42187.63,34643.56,822192.68,91785.46
Jessica White,igray@example.com,Germany,1,32,23345.71,44599.99,537048.44,55173.64
Gloria Mitchell,bdavenport@example.com,Brazil,0,70,112833.61,49375.14,709100.29,110114.89
John Mueller,elizabethgreen@example.net,France,0,65,73764.96,14040.89,711127.41,102021.55
Vanessa Carroll,johnsmith@example.org,India,1,46,27426.29,3355.11,519916.29,62997.44
Debra Ballard,ahunter@example.net,France,1,52,47813.8,21283.75,422462.14,57498.68
Shelby Mclaughlin,herreracarla@example.org,Brazil,0,56,166798.29,42632.05,843439.29,146843.02
Michael Mcguire,reidjoshua@example.net,Brazil,1,60,162192.7,7554.55,321422.01,97869.11
Jessica Rodriguez,ecole@example.org,France,1,29,34837.24,23613.28,641337.99,72835.99
Courtney Yang DDS,jmorales@example.com,Australia,0,65,89561.1,14088.02,921022.79,120994.83
Ellen Pace,megangilbert@example.com,Australia,0,30,78476.96,12737.61,320656.7,59059.7
Stephanie Harper,bjohnson@example.net,France,1,65,193645.56,24077.66,115791.07,81034.18
Thomas Scott,andrescrawford@example.net,France,0,46,24688.75,19216.93,799144.42,90325.76
Jennifer Price,uanderson@example.com,India,0,20,92494.13,13204.37,34255.48,38963.7
Melanie Le,blewis@example.org,Mexico,1,24,54366.45,1562.96,996562.78,123818.54
Latoya Cervantes,david29@example.org,France,0,31,83927.49,12499.84,974226.44,130024.88
Barbara Wang,anthony93@example.org,France,0,19,161164.35,40348.94,229233.85,82558.85
Anthony Boone,loganward@example.org,India,0,68,169250.57,24957.75,284010.33,92442.7
Jessica Lopez,joel10@example.com,India,1,52,166241.14,24551.43,36770.72,67212.33
John Adkins,mcdonaldsusan@example.net,Canada,1,49,143381.49,2754.27,726947.82,130235.52
Tammie Powell,patriciapotter@example.net,Canada,1,42,162487.94,34497.02,174620.72,80173.29
Adam Ball DVM,qzuniga@example.com,Australia,1,26,75501.15,15273.82,281782.83,58927.7
Maria Wells,dustin45@example.org,United States,0,65,181952.44,11862.61,736101.86,140369.72
Thomas Lynch,robingriffin@example.net,India,1,61,92262.04,5531.2,548218.19,90690.75
Taylor Williams,joshua08@example.com,Brazil,1,43,53926.34,6196.23,768616.23,95375.59
James Nelson,justin28@example.org,United Kingdom,1,54,104708.42,48007.91,524837.85,81481.29
Deanna Harrison,marydavis@example.org,Germany,0,54,184224.53,14252.73,831806.03,152301.06
Justin Garner,mcclainmisty@example.org,Brazil,1,59,61133.5,2123.18,497950.11,71564.9
Teresa Buck,jonesmark@example.com,Mexico,0,38,63712.98,9547.34,874987.73,110367.04
Eric Phillips,ballkeith@example.com,Japan,0,56,41794.62,26829.24,711687.64,82120.88
Brandon Guerra,dickersonlori@example.org,India,0,68,109967.94,23698.72,178889.54,57957.15
Joshua White,nathan39@example.org,Brazil,1,28,136027.66,18476.07,446184.15,92841.17
Maria Schaefer,patriciamolina@example.org,United Kingdom,1,42,167799.76,29982.96,462944.93,109298.58
Theresa Salazar,ujohnson@example.org,Germany,1,34,103205.81,41980.63,202284.77,50334.98
Gregory Carpenter,stephanielopez@example.net,United States,0,30,45757.51,7262.17,712380.73,88122.22
James Rocha,christinahunt@example.com,Brazil,0,43,20987.55,6438.07,210813.19,23557.07
Victor Erickson,garzamatthew@example.org,United Kingdom,0,44,99152.08,6097.88,790023.31,116237.38
Monica Hensley,vhunt@example.org,Brazil,0,62,164954.51,29426.76,358605.87,92329.24
Brandon Campbell,jlee@example.org,Germany,0,37,168177.4,34020.54,718119.17,130369.71
Jonathan Smith,ashleybrown@example.com,Mexico,1,55,81999.42,28634.63,82016.53,37177.27
Nancy Simmons,dawnsmith@example.com,Japan,0,36,113589.44,8890.35,778867.88,123283.24
Victoria Green,rachel64@example.org,France,0,49,165668.25,26809.3,790522.49,138054.02
Robert Wright,dylan45@example.org,Canada,1,57,142870.77,22248.38,312560.22,81365.41
Todd Lawrence,omarvelasquez@example.com,Mexico,0,61,173983.37,36382.25,370496.58,100551.8
Karina Davis,patriciavillarreal@example.net,Australia,0,59,95072.4,14658.44,902560.46,126057.11
Deanna Mccormick,justin77@example.com,United States,0,41,97310.08,14638.35,193749.85,54151.35
Fernando Reed,rachael77@example.org,Australia,1,41,95711.42,39742.77,101113.47,43099.08
Joshua Richardson,john11@example.com,India,0,46,52174.97,39282.92,185057.27,34778.34
Keith Smith,johnsonlaura@example.org,India,1,59,134615.49,23839.13,497987.71,95796.12
Steven Russell,marie30@example.org,Mexico,1,43,162217.92,41574,563306.5,114072.2
Lauren Ponce,websterlisa@example.org,Australia,1,66,157176.03,29018.2,911383.78,144905.73
Linda Williams,nmorales@example.com,United States,1,25,37588.64,38053.65,787297.47,89188.47
Patrick Austin,owatson@example.com,Brazil,0,60,162413.21,41246.73,222526.29,79662.18
Catherine Doyle,victoriaking@example.com,Brazil,0,65,94023.35,15844.11,853785.11,119498.74
Peter Welch,robertdelacruz@example.com,India,1,63,130422.05,35769.18,667331.92,114934.83
Michael James,patrickscott@example.org,Canada,0,38,29061.01,17996.87,548235.27,61362.96
Charles Johnston,alex02@example.com,Japan,1,40,103493.85,1211.22,505165.67,88330.8
Kendra Bass,robert23@example.com,France,1,44,183716.84,13835.21,782461.61,153923.96
John Andrews,hessdavid@example.com,Japan,1,59,194329.91,12752.58,959939.23,169408.77
Erin Kelley,ushaw@example.org,Germany,0,26,95456.35,39057.88,197384.62,50821.94
Patricia Chang,knapplinda@example.com,United Kingdom,0,20,56138.27,9366.06,124031.42,32494.27
Kelly Hicks,shane47@example.com,United Kingdom,1,23,139535.06,40916.38,53221.73,52823.72
Robert Osborn,masoneric@example.com,Mexico,1,47,82945.91,40675.97,619494.25,83892.51
Bryan Gonzalez,catherinelee@example.com,United Kingdom,1,50,136032.38,38788.16,733272.39,115099.96
Thomas Fowler,alexander51@example.org,Germany,0,49,180019.7,26558.07,649747.55,134931.37
Steven Moore,sylviabrown@example.net,Japan,1,19,185244.68,43193.71,320690.09,96735.26
Jessica King,brandon65@example.net,Canada,1,37,166882.2,42859.13,395263.23,92725.08
Robert Johnston,wilsonkrystal@example.com,United Kingdom,1,25,155006.03,21165.51,909869.58,147578.96
Rodney Matthews,allenlisa@example.com,Germany,0,61,136370.92,22893.58,46085.35,54914.35
John Smith,jennifer16@example.net,Brazil,1,44,141431.34,36934.01,36830.71,50647.5
Terrance Townsend,bonnie35@example.net,Australia,0,69,49969.29,20799.98,240602,41651.61
Blake Soto,gmahoney@example.org,France,0,39,130582.92,44678.41,607006.45,99253.65
Dale Rodriguez,renee72@example.org,Mexico,1,37,182433.16,24618.66,926102.43,158717.72
Rebecca Parker,cynthiahart@example.org,United Kingdom,0,23,190094.1,11659.58,102444.54,85761.45
Amy Owens,crystalclarke@example.com,Canada,1,33,70952.08,15827.64,904320.97,118620.23
Jessica Sanders,cookveronica@example.com,United Kingdom,0,19,109326.25,20999.63,319945.11,74125.61
Jennifer Miller,amy47@example.net,Japan,1,23,94734.54,48825.4,645403.35,91267.16
Matthew Sanford,crawfordroy@example.com,Japan,1,50,39752.21,18727.6,523517.86,62282.58
Deborah Pollard,barrerachase@example.com,Japan,1,50,118560.84,16696.72,268225.43,71145.29
Michael Wright,reevesamanda@example.net,Mexico,0,19,139023.11,21882.19,111463.9,62472.5
Melissa Howard,devinprice@example.com,Japan,0,42,86951.74,3876.63,929603.55,130141.03
Pamela Hernandez,butlerjean@example.org,United States,0,69,80847.07,15964.77,713762.59,98632.41
Shawn Powell,nathanfuentes@example.org,United States,0,29,95045.92,15967.88,520368.77,91215.69
Tara Eaton,ericbryant@example.com,United Kingdom,0,67,106407.47,17579.85,514192,86436.77
Diane Butler,xowens@example.org,United States,0,42,24483.94,3193.35,712661.74,77124.7
James Ramirez,lidustin@example.net,United Kingdom,0,44,121916.05,12834.97,310518.39,77351.16
Thomas Trevino,rickyashley@example.org,United States,0,32,86383.59,5145.05,313085.51,60388.33
Mary Collins,lbowman@example.net,Japan,1,48,193395.87,10736.88,763444.41,153773.39
Juan Jackson,daniel46@example.com,Mexico,1,62,163766.2,20359.75,838253.59,148797.23
John Williams,carl87@example.org,France,1,31,65037,19770.29,378440.91,55970.59
Michelle Chen,smithkaren@example.com,India,1,64,193157.21,11973.02,760381.16,155212.36
Ronald Smith,christinadaniels@example.com,Australia,0,25,48747.32,21869.31,568573.89,76088.73
Julie Robles,ihaynes@example.com,Australia,0,26,86221,40765.42,408458.02,67491.42
Julie Phillips,brownapril@example.com,Japan,0,27,131460.77,4054.35,990683.18,152650.16
Matthew Hopkins,acostajoseph@example.com,Mexico,1,42,139948.06,39648.67,29596.44,54048.59
Crystal Morgan,benjaminnguyen@example.org,Canada,1,46,99446.2,5349.89,347410.83,73545.12
Steven Gilbert,ramosamy@example.org,United States,0,39,57469.98,48064.65,568151.12,73231.62
Victor Finley,harringtonfelicia@example.org,United Kingdom,1,58,137234.19,27028.19,455044.4,97841.73
David Taylor,bobby09@example.com,Germany,1,18,195836.58,36504.34,127597.53,79016.95
Victoria Williams,vdixon@example.com,Canada,0,47,157040.99,39368.22,603779.78,112392.51
Crystal Gates,smithkatherine@example.net,Brazil,0,33,159933.6,44595.87,65590.39,57041
Michael Keller,walkeranthony@example.net,India,0,36,33547.76,14274.96,293350.34,41098.59
Charles Browning,garciakayla@example.org,Canada,1,68,199420.29,33242.76,342428.35,110142.63
Katelyn Hernandez,gjordan@example.org,Brazil,0,32,189836.54,27639.95,747498.28,143872.55
Nicholas Chapman,jamielee@example.com,Canada,1,50,30046.72,9959.99,524698.8,65659.3
Ryan Burton,tanyawalton@example.net,Canada,0,35,179838.52,25576.79,54030.54,68767.94
Diane Newton,sjohnson@example.org,Mexico,0,56,146932.71,2344.76,47468.14,60743.31
Renee Wright,joshua57@example.net,Canada,0,53,170263.21,6652.75,899501.24,155177.55
Carl Santos,wayne98@example.org,Brazil,0,68,159995.76,32761.25,479158.87,100386.09
Kathleen Chavez,psanchez@example.com,United Kingdom,1,24,79232.61,5073.11,317138.56,61757.42
Jamie Carey,bgarcia@example.com,Mexico,0,22,158029.91,12525.82,444607.1,109694.67
Andre Moody,hannah49@example.org,Brazil,1,57,50055.02,10592.29,410868.1,58098.29
Brittney Brown,cochranjackie@example.org,France,1,26,192413.71,31272.45,755017.78,145342.26
Andrew Coleman,andreachavez@example.net,Mexico,1,38,54516.76,2492.93,272651.69,50083.65
Ronald Ball,mfrancis@example.org,Germany,1,43,90538.41,9477.37,621301.82,98841.72
Renee Smith,ariel35@example.net,India,1,32,193337.63,36373.06,884243.35,157934.57
Philip Vang,jasonstewart@example.com,United Kingdom,0,69,151015.65,22958.18,796535.68,139040.41
David Obrien,nwilliams@example.net,Brazil,0,28,33449.99,31854.94,47447.66,14571.88
Jodi Williams,cphillips@example.org,United States,1,28,46578.6,24097.02,627644.44,71692.94
Douglas James,dustinthomas@example.org,Mexico,1,27,128889.87,29151.99,912608.97,137182.94
Morgan Giles,caitlin86@example.org,Australia,1,66,178741.65,10742.29,320521.67,97526.04
Jordan Bender PhD,mendezrebecca@example.com,Mexico,1,46,55489.43,5522.62,368424.11,59610.17
Kristen Kirk,patrickjohnson@example.org,Germany,1,61,67673.1,34336.43,696206.34,85457.59
Stephanie Sanchez,derek58@example.org,Canada,1,63,172762.61,28153,555926.96,122961.15
April Mathis,vhunter@example.net,Germany,1,55,182500.7,48370.24,193146.72,80096.66
Javier Munoz,james62@example.org,Germany,1,29,77024.17,10043.67,916941.44,124371.18
Susan Watkins,ywilson@example.org,Canada,0,49,54910.77,40897.74,642853.63,74584.22
Nicole Deleon,michaelfoster@example.com,United States,0,50,141238.05,40507.29,957686.79,139835.45
Jesse Gonzalez,whitethomas@example.net,France,0,48,101695.68,7154.5,373145.26,76950.39
Mr. Glen Mckinney,mark85@example.com,United States,0,59,47661.68,39124.62,420335.03,48599
Andres Martinez,rachelgardner@example.com,Canada,1,66,73253.85,27671.55,481378.56,69552.01
Melissa Thompson,wbennett@example.org,India,0,58,75092.7,34335.89,148305.09,34190.85
Travis Frost,robert79@example.com,Australia,1,31,68941.06,5261.57,41037.81,27004.28
Mary Golden,lisamccullough@example.org,Germany,0,62,114797.34,3388.22,536265.39,102029.48
Jordan Harvey,christopher50@example.org,Mexico,1,64,60218.47,1517.03,224093.46,49449.02
Antonio Fisher,suttondana@example.org,Brazil,1,58,111660.46,13503.73,163290.04,58504.95
James Jones,debraortega@example.com,India,0,59,91503.17,43111.2,779699.2,101418.28
Gloria Armstrong DDS,thomas35@example.net,Brazil,0,24,85929.74,46335.97,486230.81,76084.04
Rebecca Rose,malonejohn@example.com,Canada,1,42,29127.54,28727.78,770036.04,85598.05
Nicole Maxwell,ymcdonald@example.com,Australia,0,22,105624.25,2000.49,156796.45,59675.67
Christy Shelton,edwardsanchez@example.org,Mexico,0,63,77134.1,32614.6,922544.36,117079.44
Robin Nguyen,chunter@example.com,India,0,48,195440.5,25523.98,58392.37,79410.31
George Gomez,richardmoore@example.net,France,1,41,142808.55,36900.5,771015.8,128791.25
Angela Chen,kaylamorales@example.net,Canada,1,64,96964.11,27611.56,20491.98,36645.09
Steven Adams,xcox@example.com,Australia,1,69,30209.85,14540.69,405172.37,54006.57
Brittany Bullock,john02@example.com,United Kingdom,1,57,62831.95,18447.22,318718.31,50224.39
Diana Marquez,patrickfowler@example.com,Canada,1,56,130347.11,37028.68,58333.3,54603.48
Karen Dillon,rpalmer@example.com,United Kingdom,1,33,106998.12,45339.12,198039.96,57974.74
Joshua Johnston,ucarroll@example.net,Germany,0,63,158792.8,15131.28,726852.94,135883.75
Valerie Anderson,martinezandrew@example.net,Germany,1,57,70956.13,29206.08,710014.53,98242.16
Angela Macias,kristin87@example.org,Mexico,1,52,48430.35,44997.7,804240.73,94794.96
Thomas Taylor,nkelley@example.com,Germany,0,55,136283.03,42387.22,465472.07,88108.72
Daniel Reed,ronald15@example.com,Australia,1,63,67906.15,13695.54,631076.59,87240.44
Denise Hernandez,millertaylor@example.com,Brazil,1,69,80633.96,11778.01,125328.78,41060.32
John Archer,williamsmatthew@example.org,Canada,1,41,93624.33,30218.47,88009.35,35605.29
Anna Garcia,phillipstuart@example.net,United Kingdom,1,51,99956.72,16001.51,431505.58,83441.7
Christine Beck,amy13@example.net,Japan,0,47,51729.36,32106.53,324609.88,41878.57
Caitlin Horton,iberry@example.com,India,0,59,105711.93,18511.72,89158.79,48087.48
Bailey Copeland,kfuller@example.net,India,1,57,53626.33,39573.28,618546.32,71732.17
Timothy Moore,braymary@example.org,Germany,0,62,61766.99,7978.3,956304.95,122382.97
Kelly White,pwilliams@example.net,United Kingdom,1,50,27115.18,9365.95,375696.36,45756.64
James Fisher,pittmanlinda@example.net,France,1,54,31744.48,48716.67,993957.01,98980.09
Maria Mcintosh,kevingarcia@example.net,United States,0,29,176541.3,24367.77,688556.82,137657.35
Angela Hayes,vancecandace@example.com,United Kingdom,1,25,40737.37,15063.93,513904.58,66556.66
Douglas Santana,wattscathy@example.net,Canada,1,70,171963.31,6963.02,503041.28,121259.58
Elijah Jones,colleenhaas@example.com,Australia,0,25,41977.16,21178.01,717527.42,80251.47
Nicole Smith,cookshelby@example.net,France,0,65,84559.52,47760.47,466295.19,75053.77
Kimberly Thompson,gregorymichelle@example.org,United Kingdom,0,23,143818.37,37857.53,827410.73,130796.46
Jose Patel,carlos88@example.org,France,1,27,185632.87,45633.88,274970.26,87754.7
Justin Murray,michaelzachary@example.com,Australia,1,34,66418.13,27494.84,619919.01,83107.64
Anna Phelps,tiffany67@example.org,India,0,52,157770.58,12941.49,182147,79532.13
Ebony Mcdaniel,wcoleman@example.com,Japan,1,50,181752.69,35380.89,814276.9,145723.03
Wendy Murphy,qmartin@example.com,Germany,0,69,60945.3,28604.44,439038.59,60830.6
Lindsey Gonzalez,clarkdiana@example.com,Brazil,0,36,181837.21,17622.47,451417.27,115248.55
Dawn Davis,david58@example.org,India,0,29,171505.22,3472.55,746193.67,146254.41
Christine Boyd,sroberts@example.com,India,0,44,37744.9,1234.27,952077.11,107330.46
Laura Anderson,mmurray@example.com,United States,0,23,151782.73,6084.26,232713.82,85877.04
Jill Richardson,maxwellkevin@example.com,Brazil,0,31,46653.67,33406.77,770474.41,90617.26
Henry Anderson,sydneypayne@example.org,Japan,1,18,159306.27,2497.63,37784.69,66618.85
Julie Sanchez,millerheather@example.net,France,0,37,31392.74,47054.25,846265.29,87835.03
James Soto,angelawilson@example.org,Canada,0,70,33309.5,16903.04,63703.1,12290.64
Julia Taylor,stacylester@example.com,Mexico,0,68,175062.91,30118.7,157065.29,77684.47
Amy Andrews,zwells@example.org,Mexico,1,26,24644.95,16180.55,640573.6,70570.88
Joshua Butler,jefferywest@example.org,United States,1,52,81047.43,44937.87,170441.59,44277.02
Jessica Taylor,brianriley@example.org,Germany,0,40,68974.91,12801.91,119871.36,32298.41
Christopher Jackson,mcdonaldsusan@example.com,Japan,0,56,65758.1,34465.72,329215.02,55356.55
Mrs. Desiree Hernandez,hartcarla@example.net,United States,1,47,103358.59,22190.87,30621.38,40419.61
Stephanie Hubbard,anolan@example.net,Brazil,0,61,67762.85,17955.4,818724.55,106517.88
Mark Barnett,weaverchad@example.net,Mexico,0,33,192856.97,48667.25,296607.48,100186.16
Mrs. Kimberly Lowe,sara58@example.com,Mexico,1,69,39260.81,36403.5,692754.26,77555.59
Michael Gonzalez,georgeherrera@example.net,Australia,0,46,191608.15,46007.94,436131.07,113004.61
Jenny Mendez,ejacobson@example.com,Germany,0,39,71581.87,36360.79,548244.22,72140.42
Jason Gonzales,msims@example.org,Canada,0,60,45955.66,13858.89,78594.05,28419.3
Jason Dixon,luke12@example.net,Japan,1,57,115793.13,45606.66,124457.41,46200.16
Ryan Brown,jhunt@example.org,United Kingdom,0,60,180422.83,29927.42,275198.83,97605.3
Luke Brown,charding@example.net,France,0,43,172648.14,19352.39,326206.22,101690.68
Pamela George,alexis06@example.net,France,0,34,199336.84,19881.24,368084.66,113921.13
April Hernandez,petercobb@example.com,Japan,0,43,166571.32,45297.8,377919.42,90874.36
Karen Rogers,melaniefowler@example.com,Australia,1,48,184631.01,12298.49,826728.86,150479.61
James Brown,william66@example.net,Australia,1,24,88187.07,17975.88,266564.01,53774.76
Cindy Bryant,cskinner@example.com,Canada,0,62,159015.63,772.56,539230.97,114806.64
Christopher Harris,kristin96@example.org,Japan,1,35,140377.22,40963.76,927730.51,140661.93
Samantha Russell,mikayla09@example.org,United Kingdom,0,56,155620.92,34884.97,160447.4,75455.9
Joshua Thompson,natasha33@example.net,United States,0,19,142130.65,49834.35,436243.09,93510.62
Louis Bennett,nathanfox@example.com,Australia,1,20,121690.25,1487.99,386902.43,88434.68
Erin Stevens,martinshawna@example.net,Germany,0,18,93987.24,25897.55,504627.49,82753.58
